"By default the title is used as meta title, adding a value here will override it.","Theo mặc định, tiêu đề được sử dụng làm tiêu đề meta, việc thêm một giá trị ở đây sẽ ghi đè lên nó.",
Bypass Restricted IP Address Check If Two Factor Auth Enabled,Bỏ qua địa chỉ IP bị hạn chế Kiểm tra nếu xác thực hai yếu tố được bật,
Bypass Two Factor Auth for users who login from restricted IP Address,Bỏ qua hai yếu tố Auth cho người dùng đăng nhập từ Địa chỉ IP bị hạn chế,
Bypass restricted IP Address check If Two Factor Auth Enabled,Bỏ qua kiểm tra địa chỉ IP bị hạn chế Nếu đã bật tính năng xác thực hai yếu tố,
CANCELLED,Hủy,
CC,CC,
CSS,CSS,
CSS Class,Lớp CSS,
CSV,CSV,
CTA Label,Nhãn CTA,
CTA URL,URL CTA,
Cache Cleared,Xóa bộ nhớ cache,
Calculate,Tính toán,
Calendar,Lịch,
Calendar Name,Tên lịch,
Calendar View,Chế độ xem lịch,
Call,Cuộc gọi,
Call To Action,Kêu gọi hành động,
Call To Action URL,URL Kêu gọi Hành động,
Callback Message,Tin nhắn gọi lại,
Callback Title,Tiêu đề gọi lại,
Camera,Máy ảnh,
Campaign,Chiến dịch,
Can Read,có thể đọc,
Can Share,Có thể Chia sẻ,
Can Write,Có thể Viết,
Cancel,Hủy bỏ,
Cancel All Documents,Hủy tất cả tài liệu,
Cancel {0} documents?,Hủy {0} tài liệu?,Title of confirmation dialog
Cancelled,HỦY BỎ,
Cancelled Document restored as Draft,Đã hủy Phục hồi Tài liệu dưới dạng Bản nháp,
Cancelling,Hủy,Freeze message while cancelling a document
Cancelling documents,Hủy tài liệu,
Cancelling {0},Hủy {0},
Cannot Remove,Không thể bỏ,
Cannot cancel before submitting. See Transition {0},Không thể hủy bỏ trước khi trình. Xem chuyển {0},
Cannot change state of Cancelled Document. Transition row {0},Không thể thay đổi trạng thái của tài liệu bị hủy. Hàng chuyển {0},
Cannot create a {0} against a child document: {1},Không thể tạo một {0} đối với một tài liệu trẻ em: {1},
Cannot delete Home and Attachments folders,Không thể xóa thư mục Home và đính kèm,
Cannot delete or cancel because {0} {1} is linked with {2} {3} {4},Không thể xóa hoặc hủy vì {0} {1} được liên kết với {2} {3} {4},
Cannot delete standard action. You can hide it if you want,Không thể xóa hành động chuẩn. Bạn có thể ẩn nó nếu bạn muốn,
Cannot delete standard field. You can hide it if you want,Không thể xóa lĩnh vực tiêu chuẩn. Bạn có thể ẩn nó nếu bạn muốn,
Cannot delete standard link. You can hide it if you want,Không thể xóa liên kết chuẩn. Bạn có thể ẩn nó nếu bạn muốn,
Cannot delete {0},Không thể xóa {0},
Cannot delete {0} as it has child nodes,Không thể xóa {0} vì nó có các nút con,
"Cannot edit Standard Notification. To edit, please disable this and duplicate it","Không thể chỉnh sửa Thông báo chuẩn. Để chỉnh sửa, hãy tắt tính năng này và sao chép nó",
Cannot edit a standard report. Please duplicate and create a new report,Không thể chỉnh sửa báo cáo chuẩn. Hãy lặp lại và tạo một báo cáo mới,
Cannot edit cancelled document,Không thể chỉnh sửa tài liệu hủy,
Cannot edit filters for standard charts,Không thể chỉnh sửa bộ lọc cho biểu đồ chuẩn,
Cannot edit standard fields,Không thể chỉnh sửa các lĩnh vực tiêu chuẩn,
Cannot have multiple printers mapped to a single print format.,Không thể có nhiều máy in được ánh xạ tới một định dạng in.,
Cannot link cancelled document: {0},Không thể liên kết tài liệu hủy: {0},
Cannot match column {0} with any field,Không thể khớp cột {0} với bất kỳ trường nào,
Cannot move row,Không thể di chuyển hàng,
Cannot open instance when its {0} is open,Không thể mở ví dụ khi nó {0} là mở,
Cannot open {0} when its instance is open,Không thể mở {0} khi cá thể của nó là mở,
Cannot remove ID field,Không thể xóa trường ID,
Cannot update {0},Không thể cập nhật {0},
Cannot use sub-query in order by,Không thể sử dụng phụ truy vấn theo thứ tự bằng,
Capitalization doesn't help very much.,Hoa không giúp ích gì nhiều.,
Card,Thẻ,
Card Label,Nhãn thẻ,
Cards,thẻ,
Category,thể loại,
Category Description,Category Description,
Category Name,Category Name,
Cent,Phần trăm,
Center,Trung tâm,
"Certain documents, like an Invoice, should not be changed once final. The final state for such documents is called Submitted. You can restrict which roles can Submit.","Một số tài liệu, giống như một hóa đơn, nên không thể thay đổi một lần thức. Trạng thái cuối cùng cho các tài liệu như vậy được gọi là Đăng. Bạn có thể hạn chế những vai trò có thể Submit.",
Chain Integrity,Tính toàn vẹn chuỗi,
Chaining Hash,Dây xích,
Change,Thay đổi,
Change Label (via Custom Translation),Thay đổi Label (qua chỉnh dịch),
Change Password,Đổi mật khẩu,
Change User,Thay đổi người sử dụng,
Channel,Kênh,
Chart,Đồ thị,
Chart Configuration,Cấu hình biểu đồ,
Chart Name,Tên biểu đồ,
Chart Options,Tùy chọn biểu đồ,
Chart Source,Nguồn biểu đồ,
Chart Type,Loại biểu đồ,
Charts,Biểu đồ,
Chat,Trò chuyện,
Check,Kiểm tra,
Check Request URL,URL yêu cầu kiểm tra,
"Check columns to select, drag to set order.","Kiểm tra các cột để lựa chọn, kéo để thiết lập trật tự.",
Check the Error Log for more information: {0},Kiểm tra Nhật ký lỗi để biết thêm thông tin: {0},
Check this if you don't want users to sign up for an account on your site. Users won't get desk access unless you explicitly provide it.,Kiểm tra điều này nếu bạn không muốn người dùng đăng ký tài khoản trên trang web của bạn. Người dùng sẽ không có quyền truy cập bàn trừ khi bạn cung cấp rõ ràng.,
Check this if you want to force the user to select a series before saving. There will be no default if you check this.,Kiểm tra này nếu bạn muốn ép buộc người dùng lựa chọn một loạt trước khi lưu. Sẽ không có mặc định nếu bạn kiểm tra này.,
Checking one moment,Kiểm tra một khoảnh khắc,
"Checking this will enable tracking page views for blogs, web pages, etc.","Kiểm tra điều này sẽ cho phép theo dõi lượt xem trang cho blog, trang web, v.v.",
Checking this will hide custom doctypes and reports cards in Links section,Việc kiểm tra này sẽ ẩn các thẻ báo cáo và tài liệu tùy chỉnh trong phần Liên kết,
Checking this will publish the page on your website and it'll be visible to everyone.,Kiểm tra điều này sẽ xuất bản trang trên trang web của bạn và nó sẽ hiển thị cho mọi người.,
Checking this will show a text area where you can write custom javascript that will run on this page.,Kiểm tra điều này sẽ hiển thị một vùng văn bản nơi bạn có thể viết javascript tùy chỉnh sẽ chạy trên trang này.,
Checksum Version,Phiên bản Checksum,
Child Tables are shown as a Grid in other DocTypes,Bảng con được hiển thị dưới dạng lưới trong các DocTypes khác,
Choose Existing Card or create New Card,Chọn thẻ hiện có hoặc tạo thẻ mới,
Choose authentication method to be used by all users,Chọn phương thức xác thực để sử dụng bởi tất cả người dùng,
City,Thành phố,
City/Town,Thành phố / thị xã,
Clear,Thông thoáng,
Clear Cache and Reload,Xóa bộ nhớ cache và tải lại,
Clear Error Logs,Xoá danh sách lỗi,
Clear Filters,Xóa bộ lọc,
Clear User Permissions,Xóa quyền người dùng,
"Clearing end date, as it cannot be in the past for published pages.","Xóa ngày kết thúc, vì nó không thể trong quá khứ cho các trang đã xuất bản.",
Click On Customize to add your first widget,Nhấp vào Tùy chỉnh để thêm tiện ích con đầu tiên của bạn,
Click here to post bugs and suggestions,Nhấp vào đây để đăng lỗi và đề xuất,
Click here to verify,Nhấn vào đây để xác minh,
Click on <b>Authorize Google Drive Access</b> to authorize Google Drive Access.,Nhấp vào <b>Ủy quyền truy cập Google Drive</b> để ủy quyền truy cập Google Drive.,
Click on a file to select it.,Nhấn vào một tập tin để chọn nó.,
Click on the link below to approve the request,Nhấp vào liên kết dưới đây để phê duyệt yêu cầu,
Click on the link below to complete your registration and set a new password,Click vào liên kết dưới đây để hoàn tất đăng ký của bạn và thiết lập một mật khẩu mới,
Click on the link below to download your data,Nhấp vào liên kết dưới đây để tải xuống dữ liệu của bạn,
Click on the link below to verify your request,Nhấp vào liên kết dưới đây để xác minh yêu cầu của bạn,
Click on the lock icon to toggle public/private,Nhấp vào biểu tượng khóa để chuyển đổi công khai / riêng tư,
Click on {0} to generate Refresh Token.,Nhấp vào {0} để tạo Mã thông báo làm mới.,
Click table to edit,Click vào bảng để chỉnh sửa,
Click to Set Dynamic Filters,Nhấp để đặt Bộ lọc động,
Click to Set Filters,Nhấn vào đây để đặt bộ lọc,
Clicked,Clicked,
Client,Khách hàng,
Client Code,Mã khách hàng,
Client Credentials,Giây chứng nhận khách hàng,
Client ID,Tài khoản khách hàng,
Client Information,Thông tin khách hàng,
Client Script,Kịch bản khách hàng,
Client Secret,BÍ mật khách hàng,
Client URLs,URL máy khách,
Close,Đóng,
Close Condition,Đóng điều kiện,
Closed,Đã đóng,
Code,Code,
Collapse,Sự sụp đổ,
Collapse All,Thu gọn tất cả,
Collapsible,Ráp,
Collapsible Depends On,Phụ thuộc ráp On,
Color,Màu,
Column,Trụ,
Column <b>{0}</b> already exist.,Cột <b>{0}</b> đã tồn tại.,
Column Break,Cột lao,
Column Labels:,Nhãn cột:,
Column Name,Tên cột,
Column Name cannot be empty,Tên cột không thể để trống,
Column {0},Cột {0},
Columns,Cột,
Columns / Fields,Cột / Lĩnh vực,
Columns based on,Cột dựa trên,
Combination of Grant Type (<code>{0}</code>) and Response Type (<code>{1}</code>) not allowed,Kết hợp Loại khoản tài trợ ( <code>{0}</code> ) và Loại phản hồi ( <code>{1}</code> ) không được phép,
Comment,Bình luận,
Comment By,Bình luận bởi,
Comment Email,Bình luận Email,
Comment Type,Comment Loại,
Comment can only be edited by the owner,Chỉ chủ sở hữu mới có thể chỉnh sửa nhận xét,
Comments,Thẻ chú thích,
Comments and Communications will be associated with this linked document,Nhận xét và Truyền thông sẽ được liên kết với các tài liệu liên kết này,
Comments cannot have links or email addresses,Nhận xét không thể có liên kết hoặc địa chỉ email,
Commit,Cam kết,
Common names and surnames are easy to guess.,Tên thường gặp và tên rất dễ đoán.,
Communication,Liên lạc,
Communication Link,Liên kết truyền thông,
Communication Type,Loại thông tin liên lạc,
Compact Item Print,Nhỏ gọn mục Print,
Company,Công ty,
Company History,Lịch sử công ty,
Company Introduction,Giới thiệu công ty,
Company Name,Tên công ty,
Compiled Successfully,Biên dịch thành công,
Complete,Hoàn chỉnh,
Complete By,Hoàn chỉnh bởi,
Complete Registration,Hoàn tất đăng ký,
Complete Setup,Hoàn thành cài đặt,Finish the setup wizard
Completed,Hoàn thành,
Component,Hợp phần,
Compose Email,Soạn email,
Condition,Điều kiện,
Conditions,Điều kiện,
Configuration,Cấu hình,
Configure Chart,Định cấu hình biểu đồ,
Confirm,Xác nhận,
Confirm New Password,Xác nhận mật khẩu mới,
Confirm Request,Xác nhận yêu cầu,
Confirm Your Email,Xác nhận Email của bạn,
Confirmation Email Template,Mẫu email xác nhận,
Confirmed,Xác nhận,
Connected to QZ Tray!,Đã kết nối với Khay QZ!,
Connection Success,Kết nối thành công,
Connection lost. Some features might not work.,Kết nối bị mất. Một số tính năng có thể không hoạt động.,
Console,Bảng điều khiển,
Console Log,Nhật ký bảng điều khiển,
Contact,Liên hệ,
Contact Details,Chi tiết Liên hệ,
Contact Email,Email Liên hệ,
Contact Numbers,Số liên lạc,
Contact Phone,Điện thoại liên hệ,
Contact Synced with Google Contacts.,Liên hệ được đồng bộ hóa với Danh bạ Google.,
Contact Us,Liên hệ chúng tôi,
Contact Us Settings,Thiết lập Liên hệ,
"Contact options, like ""Sales Query, Support Query"" etc each on a new line or separated by commas.","Tùy chọn liên hệ, như ""Truy vấn Bán hàng, Truy vấn Hỗ trợ"" v.v.. mỗi thứ một dòng mới hoặc cách nhau bằng dấu phẩy.",
Contacts,Danh bạ,
Content,Lọc nội dung,
Content (HTML),Nội dung (HTML),
Content (Markdown),Nội dung (Đánh dấu),
Content Hash,Nội dung Hash,
Content Type,Loại nội dung,
Content type for building the page,Loại nội dung để xây dựng trang,
Context,Bối cảnh,
Context Script,Tập lệnh ngữ cảnh,
Continue,Tiếp tục,
Contributed,Đóng góp,
Contribution Document Name,Tên tài liệu đóng góp,
Contribution Status,Trạng thái đóng góp,
Copied to clipboard.,Sao chép vào clipboard.,
Copyright,Bản quyền,
Core,Nh,
Core DocTypes cannot be customized.,Core DocTypes không thể được tùy chỉnh.,
Core Modules {0} cannot be searched in Global Search.,Mô-đun lõi {0} không thể được tìm kiếm trong Tìm kiếm toàn cầu.,
Could not connect to outgoing email server,Không thể kết nối đến máy chủ email gửi đi,
Could not find {0},Không thể tìm thấy {0},
